,title,store,sells,price
1467,"""Nokia/诺基亚 N96经典正品滑盖智能手机16G内存WiFi学生商务备用""",诺记家家,42.0,251.13
1468,"""花呗分期Apple/苹.果 i.Phone SE 备用5se正品5s美版三网通4G手机""",淘女鞋折扣店,42.0,168.0
1469,"""Meizu/魅族 魅蓝 E3 魅蓝MAX 6T  V8智能全网通手机""",啊啊啊吧62148947,41.0,530.0
1470,"""新款N360曲屏超薄全面屏超长待机全网通双卡双待商务智能手机""",好运来2602,41.0,947.52
1471,"""包邮 ZTE/中兴 A2019 Pro AXON天机9 简约版全网通4G智能手机快充IP68防水6+64GB高通845大屏正品""",天杰数码专营店,41.0,1599.0
1472,"""7.8寸商务手机大屏智能手机10G运行256G内存5g网络新手机512g曲屏""",山清水秀6613093,41.0,1188.0
1473,"""Coolpad/酷派 B770移动4G手机老人大屏智能机高清拍照双卡双待""",wyaiwm520,41.0,97.0
1474,"""当天发 realme Q手机 官方旗舰opporealmeq  20W闪充 realmex""",深圳市酷优淘数码公司,41.0,799.0
1475,"""Samsung/三星 B9388移动联通翻盖智能商务手机双屏""",妙行充值,40.0,630.0
1476,"""小辣椒K3学生手机男生女非智能超小超薄迷你移动电信版戒网瘾学生价小孩儿童初中生手机网红小手机正品袖珍""",优机汇数码专营店,40.0,128.0
1477,"""顺丰速发 Nokia/诺基亚 7 plus  全网通 6+64 双卡双待全面屏全网通移动联通电信4G 支持NFC 诺基亚手机正品""",四知轩数码专营,40.0,1498.0
1478,"""超薄直板老人机超长待机大声音移动联通电信版全网通4G老年人手机""",先科手机网店,40.0,68.0
1479,"""Xiaomi/小米 红米Note5全网通4G双卡note4x高配64G全面屏骁龙手机""",xuxinli1991,40.0,408.0
1480,"""860元特价现货realme X青春版realmex手机官方旗舰oppo可花呗分期""",david_88888,40.0,799.0
1481,"""Samsung/三星 B9388移动联通翻盖智能商务手机双屏""",妙行充值,40.0,630.0
1482,"""hy铂乐移动联通电信CDMA天翼大声音大字体超长待机备用老年人手机""",乐淘淘112014,40.0,39.9
1483,"""杰克黑莓BlackBerry/黑莓P9983保时捷商务手机联通4G专柜正品""",杰克黑莓,39.0,1928.0
1484,"""vivo X9全网通手机4G美颜X9PLUS人脸识别双卡双待智能八核X9S""",风华绝代小嗨嗨,39.0,690.0
1485,"""亏亏亏！乐目LM138 时尚迷你 三防手机卡片机学生手机 小手机移动""",huangyongjin,39.0,49.99
1486,"""Nokia/诺基亚C5-00直板按键支持移动联通4G卡老人机学生备用手机""",答调2222,39.0,140.0
1487,"""皓轩（手机） H8三防老人机大字大声直板移动联通电信老年手机学""",大爱百货专售,39.0,38.0
1488,"""超薄女生学生可爱手写手机音乐电子书 儿童卡片机便宜不能上网的""",baobao86160,39.0,49.0
1489,"""分期Apple/lPhone 6splus 苹.果6sp 苹.果6s手机全网通国行正品4G""",天使的眼泪368,39.0,799.0
1490,"""杰克黑莓BlackBerry/黑莓P9983保时捷商务手机联通4G专柜正品""",杰克黑莓,39.0,1928.0
1491,"""亏亏亏！乐目LM138 时尚迷你 三防手机卡片机学生手机 小手机移动""",huangyongjin,39.0,49.99
1492,"""Sony/索尼 Xperia XZ F8331 F8332 手机""",红星通讯9999,38.0,240.0
1493,"""Huawei/华为 P10 Plus4G全网通 智能p20 双卡双待 原封正品手机""",tvbtvbtvb1212,38.0,794.0
1494,"""波导A580正品超长待机大字大声大屏老人机移动电信老年机直板按键男女高中生初中小学生儿童备用老年人手机""",兴圣宇数码专营店,38.0,98.0
1495,"""IVVI P60(i8)学生价全面水滴屏安卓大屏游戏电信全网通4G智能手机""",华信通商城,38.0,350.84
1496,"""华为honor/荣耀 畅玩7X全网通移动联通电信指纹人脸解锁4G手机""",感觉自己萌萌168,38.0,563.0
1497,"""三期免息vivo X9Plus全新原装正品X9S全网通X20手机x9 x7 y66 y67""",忆想大商行,38.0,510.0
1498,"""填手机号/115网盘年费钻石会员12个月送6个月 送WPS会员15天卡密""",福禄网游数卡专营店,37.0,405.0
1499,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",伊牛服饰店,37.0,680.0
1500,"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",智能时代通讯7,37.0,270.0
1501,"""Nokia/诺基亚 2730C直板按键大声移动联通3G学生备用老人戒网手机""",tb1528505_2012,37.0,100.0
1502,"""ZTE/中兴 K2 直板老人机大屏大字大声超长待机老年手机移动联通按键老人手机男女款 小学生备用功能机 兴易每""",维佳数码专营店,37.0,138.0
1503,"""未拆封/送礼包 vivo NEX 3 5G曲面屏vivo NEX全面屏vivonex3手机""",治辰腾远,36.0,3858.0
1504,"""ivvi P60(i8)新上市国产千元水滴全面屏游戏智能手机128G学生价4G""",东盛购物网88,36.0,348.0
1505,"""皓轩（手机） H1三防老人机大字大声直板移动联通电信老年手机学""",大爱百货专售,36.0,38.0
1506,"""新品Xiaomi/小米 Redmi K30 5G红米k30pro官方旗舰手机20尊享版5g""",友铭数码通讯,36.0,1355.28
1507,"""皓轩老年机女手机大屏大字大声音简单老人手机女士超长待机学生女款非智能超薄直板按键天翼电信功能手机正品""",索品数码专营店,36.0,69.0
1508,"""Huawei/华为 R900老人手机移动联通4G经典翻盖电信老年机大字大声""",wufan0303,36.0,178.0
1509,"""Apple/苹.果i.Phone6原装正品苹.果6 学生备用手机4S 插卡即用""",l子成,36.0,217.8
1510,"""Samsung/三星 SM-G9280全网通4G手机5.7曲屏双卡S6edge+G9250 S8+""",淘淘数码港88,36.0,888.0
1511,"""皓轩（手机） H1三防老人机大字大声直板移动联通电信老年手机学""",大爱百货专售,36.0,38.0
1512,"""正品小米Max2现货 Xiaomi/小米 Max 2全网通大屏游戏平板手机MAX2""",天天购物精品商城,35.0,668.0
1513,"""正品免息【当天发】Xiaomi/小米 Redmi K30 5G红米pro手机尊享20""",梅州铭鑫通讯,35.0,1408.0
1514,"""送指环扣充电宝 支持NFC*HTC 619D 电信4G单卡版 4.5英寸屏 入门级智能手机wifi热点正品手机""",莫拉克数码专营店,35.0,169.0
1515,"""诺基亚老人手机超长待机老年机大屏全网通电信版大字大声4G经典款""",tb6979685325,35.0,95.4
1516,"""小米6陶瓷版【花呗分期0首付】Xiaomi/小米 小米手机6快充双摄双""",玄子127,35.0,699.0
1517,"""正品Huawei/华为 mate8全网通4G双卡6.0寸屏指纹智能手机mate9""",亿达实业公司,35.0,649.6
1518,"""MELROSE小迷你学生男女全网通4G网红抖音同款电信袖珍智能小手机""",华南无线城,35.0,398.0
1519,"""正品官方旗舰新款上市P9水滴屏全网通4G学生价游戏超薄安卓智能手机送小米荣耀oppo华为vivo耳机DOOV/朵唯201""",捷路通数码专营店,35.0,489.0
1520,"""DOOV/朵唯 D520翻盖手机老人手机大屏大字大声移动联通全网通双卡""",cc数码淘营店,35.0,118.0
1521,"""新品Xiaomi/小米 Redmi K30 5G红米k30pro官方旗舰手机20尊享版5g""",chenghong301314,35.0,1349.0
1522,"""【咨询减钱+可选天猫方糖】Xiaomi/小米 红米K30手机 官方旗舰店RedmiK30pro官网尊享版红米K30pro现货全网通""",三际数码官方旗舰店,34.0,1599.0
1523,"""儿童学生手机可爱卡通迷你袖珍小手机移动联通微聊定位防丢男女孩""",智能穿戴产品luling,34.0,95.0
1524,"""华为honor/荣耀 畅玩8老人智能手机全网通4G老年大字大声超长待机""",鹅仔电讯,34.0,549.0
1525,"""Nokia/诺基亚1616经典老款超长待机学生戒网保密手机老人机手电筒""",tb1528505_2012,34.0,75.0
1526,"""男士商务手机翻盖双屏4G老年机大音量全语音王老人机手电筒BIXING""",蒋海红9960032699,34.0,119.0
1527,"""Sony/索尼 I4293 Xperia10 plus 6G运存 X10 plus 手机 X10正品现""",青锋通讯,34.0,1350.0
1528,"""DOOV/朵唯X11 Pro学生价游戏智能手机全面屏全网通千元官方旗舰新款上市曲面正品送适用oppo小米vivo华为耳机""",朵唯官方旗舰店,34.0,688.0
1529,"""【优惠200 咨询客服】Samsung/三星 Galaxy M30s SM-M3070 官方旗舰店智能拍照4G手机超长待机正品a60""",能良数码官方旗舰店,34.0,1699.0
1530,"""花呗分期Apple/苹.果6s 国行正品苹.果6 手机6splus全新三网通4G""",xwzz1993,34.0,878.0
1531,"""诺基亚C1-02 直板按键无摄像蓝牙能上网看小说电子书老人学生手机""",宜琪店铺1,34.0,75.0
1532,"""全新滑盖手机复古个性迷你小巧超薄金属超长待机商务学生备用机vt""",衣网情深3,34.0,228.0
1533,"""关爱心G2儿童手机 小学生可爱男女款迷你戒网非智能正品移动电信版超长待机老人机棒棒小孩初中卡片老年手机""",深圳易乐购数码专营店,34.0,88.0
1534,"""联通4G金太阳V9超长待机直板大听筒老人手机大字报姓名移动老年机""",zhen爱13,33.0,119.0
1535,"""联通4G金太阳V9超长待机直板大听筒老人手机大字报姓名移动老年机""",zhen爱13,33.0,119.0
1536,"""诺基亚 1508电信版天翼直板小手机经典怀旧老人手机学生老年机""",陈桂鸿311,33.0,78.0
1537,"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",天下一家亲通讯,33.0,245.0
1538,"""摩托罗拉 V3 经典怀旧金属壳 翻盖老人手机 V3ie 移动 联通电信卡""",hw391703114,32.0,138.0
1539,"""百合BIHEE C30A移动电信版4G翻盖老人手机天翼老年男女款超长待机""",百合手机厂家直销,32.0,139.0
1540,"""迷你老人老年儿童学生非智能三防小手机超长待机电信4G诺基亚功能""",tao127302,32.0,108.0
1541,"""Changhong/长虹 Ga889翻盖手机商务老人机大屏大声大字老年机男机""",鸿远通讯79,32.0,288.0
1542,"""Nokia/诺基亚 6700S滑盖按键移动联通4G智能按键学生备用老人手机""",紫色愿望666666,31.0,178.0
1543,"""正品索爱老人机翻盖老人手机移动电信版老年手机大屏大声女款备用功能机天翼索尼老年机华为步步高三星诺基亚""",淘贤居数码专营店,31.0,289.0
1544,"""创星R11 学生手机超薄迷你卡片移动电信男生女生非智能戒网瘾超长待机可爱儿童网红正品备用袖珍新款小手机""",优机汇数码专营店,31.0,399.0
1545,"""Apple/苹.果 i.Phone SE 全新5se国行正品三网通4寸小屏4G手机""",xiekaixu66,31.0,770.0
1546,"""【超低价】360 N5S全网通智能6G运存360手机64G 360n5s""",酷玩数码通讯城,31.0,598.0
1547,"""诺基亚3100老人手机经典款怀旧移动小巧直板学生备用老年人手机""",亿仁通讯商行,31.0,48.0
1548,"""小辣椒红辣椒X1老人智能手机4000毫安大电池大字大声大屏超长待机全网通4G5.5英寸安卓低价便宜手机老年机""",佳宁数码专营店,31.0,349.0
1549,"""LG G7 ThinQ/G7+ ThinQ 电信4G/联通4G 高通骁龙845 游戏吃鸡手机""",锋星优品,31.0,718.0
1550,"""华为老人用智能手机 老年机大字大声大屏新一代荣耀畅玩7/8正品4g""",王玉玉1234,31.0,569.0
1551,"""Huawei/华为 Mate 10 智能双4G全网通Mate10pro 手机高配游戏双待""",tb831058704,31.0,1210.0
1552,"""OPPO R15x 全网通oppo手机r15正品手机分期免息oppor15屏幕指纹""",唔空摄影,30.0,1348.0
1553,"""vivo X23正品智能手机 vivo x23全网通屏幕指纹 vivo x21/x23手机""",德诚数码1888,30.0,1409.0
1554,"""Gionee/金立 S10四摄美颜拍照6G+64G大内存2000万像素全网通手机""",大爱无疆191800,30.0,388.0
1555,"""Nokia/诺基亚 2220s经典滑盖按键老年手机老人小学生备用手机移动""",shaoduan89,30.0,65.0
1556,"""OPPO R15x 全网通oppo手机r15正品手机分期免息oppor15屏幕指纹""",唔空摄影,30.0,1348.0
1557,"""送礼包/未开封 vivo NEX 3 5G曲面屏vivo NEX正品vivonex3手机X30""",子洁0791,30.0,3878.0
1558,"""Nokia/诺基亚双屏翻盖老人手机超长待机电信老年机移动联通4G正品""",恩克纳电讯,30.0,178.0
1559,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行5s正品手机三网通4G""",千尚一品城,30.0,770.0
1560,"""Nokia/诺基亚 E52金属直板3G移动联通WiFi按键学生老人备用手机""",紫色愿望666666,30.0,246.0
1561,"""现货正品HUAWEI 畅享 10S 屏幕指纹全网通华为畅享10S手机畅享10S""",诚信实拍数码,30.0,1258.0
1562,"""全网通4G皓轩H12正品军工三防老人机超长待机男女移动电信版老年手机大屏大字大声音直板按键学生特价备用机""",皓轩华菲专卖店,29.0,39.0
1563,"""vivo y66全网通y67指纹美颜拍照手机y55手机Y67超薄大屏学生手机""",情谊国际数码,29.0,370.0
1564,"""XIND/心迪 XD-A3电信翻盖手机老人机大字大屏男女款老年手机正品""",通讯服务联盟,29.0,114.0
1565,"""TKEXUN/天科讯 Q8电霸老人手机超长待机大字大声军工三防老年手机""",林想155,29.0,109.0
1566,"""Huawei/华为 华为畅享5S 移动 联通 电信4G全网通版畅享5老人手机""",霹雳疯乐购,29.0,240.0
1567,"""Samsung/三星 GALAXY S9+plus三星手机港版全新盖乐世s9原装正品""",中国酷数码,29.0,1758.0
1568,"""ulcool/优乐酷 V36卡片手机超薄迷你超小学生男女非智能直板备用""",齐文文2004,29.0,186.0
1569,"""中兴守护宝F6S原装正品4G全网通智能手机超薄水滴全面屏安卓游戏老人机指纹大屏6.53英寸八核128G学生价手机""",世光创展数码专营店,29.0,388.0
1570,"""Huawei/华为 华为畅享5S 移动 联通 电信4G全网通版畅享5老人手机""",霹雳疯乐购,29.0,240.0
1571,"""vivo Y67高配版全网通指纹解锁X9美颜自拍全新y66步步高手机y55""",多一分完美,28.0,368.0
1572,"""正品老人智能手机大字声大屏老年机超长待机移动联通电信全网通4G""",王者通讯2013,28.0,298.0
1573,"""欧加新款S29mix 穿孔屏全网通4G超薄超长待机智能游戏千元手机""",tb20190735,28.0,880.04
1574,"""vivo X9Plus全网通手机4G美颜人脸识别双卡双待X9S智能八核X9""",风华绝代小嗨嗨,28.0,690.0
1575,"""正品包邮Motorola/摩托罗拉V3ie超薄老年机学生电按键翻盖手机""",星品一河数码商城,28.0,158.0
1576,"""新品Huawei/华为 MateS20 X mate x保时捷设计华为折叠双屏5G手机""",阿奎通讯行,28.0,31998.0
1577,"""24期免息抢256G版 vivo X30 Pro新品 vivox30pro手机 vivox30手机全新机5g全网通手机 vovix30 vivox30pro5g""",vivo天诚专卖店,28.0,3998.0
1578,"""vivo X21手机屏幕指纹版vivo23x21a官方原封新品vivox23幻彩版x20""",广州手机批发中心,28.0,1339.0
1579,"""Nokia/诺基亚 301直板全键盘时尚经典大按键老人学生备用手机""",爱尚佳4638275,28.0,230.0
1580,"""法拉利超小汽车迷你个性微型翻盖儿童学生跑车卡通手机ANBO""",客家商场,28.0,99.0
1581,"""Coolpad/酷派S588原装正品老人机超长待机大屏大字大声音按键直板移动卡中老年手机备用小手机""",博珏数码专营店,27.0,99.0
1582,"""BlackBerry/黑莓 Q5 智能商务全键盘联通4G手机全新原装正品手机""",根根黑莓数码,27.0,415.0
1583,"""Letv/乐视 乐2 pro x620乐视MAX2 x820 Pro3全网通4G智能原装手机""",你是猪吗19991029,27.0,170.0
1584,"""vivo y66手机全网通4G智能正品vivoY67步步高vivoy66i手机vivoY55""",唔空摄影,27.0,480.0
1585,"""诺基亚 6120C直板经典按键音乐学生戒网备用移动联通4G老人手机""",欣欣旺数码,27.0,58.0
1586,"""小辣椒P60手机正品刘海屏6+128G全网通4G人脸指纹安卓智能学生游戏拍照手机双卡超长待机老人手机Type-C闪充""",小辣椒搜客专卖店,27.0,499.0
1587,"""Nokia/诺基亚 7230经典滑盖按键机移动联通3G学生备用老人手机""",紫色愿望666666,27.0,178.0
1588,"""Nokia/诺基亚 E72/E72i 直板经典全键盘WIFI智能学生按键备用手机""",新闻天下,26.0,140.0
1589,"""vivo X9手机4G全网通vivoX9S双卡手机vivoX20指纹面部解锁X9PLUS""",快乐宝贝20130820,26.0,668.0
1590,"""SOYES/索野 XS 4G迷你智能卡片袖珍超薄超小备用学生安卓小手机""",itsourcechina,26.0,549.0
1591,"""军工三防智能手机电霸老人超长待机全网通4G超大喇叭大声音大字体""",潮尚数码00,26.0,479.04
1592,"""Nokia/诺基亚 5130XM 直板按键经典大声音乐老年人学生备用手机""",蓝特数码2016,26.0,65.0
1593,"""新款全网通4g智能手机曲面屏正品安卓大屏游戏指纹双卡老年人魅果""",深圳万通达数码,26.0,988.0
1594,"""全网通4G皓轩H16老人机翻盖手机大屏大字大声音移动联通电信版女老年手机超长待机正品学生诺基亚按键小手机""",皓轩华菲专卖店,26.0,68.0
1595,"""vivo X21全面屏智能手机全网通vivox21屏幕指纹版X21手机vivoX20""",always1437,26.0,1010.0
1596,"""BIRD/波导 A510大按键大铃声耐摔语音王学生老人老年手机男女款""",腰果的春天,26.0,78.0
1597,"""BIRD/波导 A510大按键大铃声耐摔语音王学生老人老年手机男女款""",腰果的春天,26.0,78.0
1598,"""doogee道格S95pro八核P90安卓9全网通4G军工三防模块化手机8G运行""",光大数码大全,25.0,2799.0
1599,"""分期免息Apple/苹.果 iPhone SE5s电信移动联通5se原装正品4G手机""",锦锦林林168,25.0,375.0
1600,"""vivo X21新款限量版vivox23手机X23水滴屏 手机全新vivox23幻彩版""",好迎通信,25.0,1280.0
1601,"""vivo y66全网通4Gvivo y67指纹双卡双待大屏美颜拍照手机vivoy67""",雅欣9通讯,25.0,380.0
1602,"""【NEX3 5G】vivo NEX 3 5G高通骁龙855 12G+256G智能手机nex双屏""",大眼睛数码正品商城,25.0,1195.0
1603,"""Philips/飞利浦 E108 长待手机男女款双卡时尚新款上班用无摄像头备用机按键老年机直板小学生迷你老人手机""",万通郑捷数码专营店,25.0,79.0
1604,"""正品老人三防智能手机全网通4G老年机超长待机大声大字大屏凌鹰""",添富数码广场,24.0,268.0
1605,"""迷你可爱儿童女初中学生非智能卡片超薄手机电信小手机诺基亚质量""",呆萌小猫_88,24.0,95.0
1606,"""中国移动N5Pro移动M860移动版全网通4G刘海屏NFC智能手机学生机N5""",中国南鹏,24.0,565.0
1607,"""新品5.0英寸大屏全网通4G移动联通电信学生老人智能手机安卓双卡""",pln870101,24.0,193.03
1608,"""Samsung/三星galaxy s5G9006W联通双卡g9008v9009W移动电信4g手机""",美多拉medorla,24.0,560.0
1609,"""正品p30水滴屏6.5寸超薄全网通4G学生游戏智能老人双系统手机""",you263858,24.0,248.0
1610,"""中兴守护宝F6S原装正品超薄水滴全面屏安卓大屏游戏4G全网通智能手机老人手机指纹移动联通电信版128G学生价""",贝之心数码专营店,24.0,388.0
1611,"""ulcool/优乐酷 V1时尚翻盖小手机袖珍迷你个性商务男女学生备用机""",abc时尚精品阁,23.0,105.0
1612,"""honor/荣耀 荣耀8青春版全网通智能千元手机学生价华为手机畅享7s""",时尚城服饰1号店,23.0,499.0
1613,"""三皇冠-vivo Y83全面屏手机4G智能Y79全网通y85拍照vivoY75""",guorenkai1983,23.0,747.0
1614,"""戒网瘾隐形移动迷你手机超小袖珍直板微型按键儿童手机男女小学生""",耿58318595,23.0,78.0
1615,"""翻盖手机老人机超长待机声音大老年机手机大屏大字电信版移动4g女""",ycwodeai,23.0,127.0
1616,"""GRSED 金圣达A8直板大喇叭老年超长待机广场舞音响娱乐宝戏曲手机""",yj文曲星代理1,23.0,128.0
1617,"""正品老人手机大字声大屏老年机超长待机移动电信全网通4G智能手机""",魅图科技企业店,23.0,258.0
1618,"""现货 honor/荣耀 荣耀Play3  华为play3手机 4800万像素""",深圳市酷优淘数码公司,23.0,528.0
1619,"""Xiaomi/小米 红米6pro 红米6A 红米NOTE 5学生手机4G三网通 红米6""",旭山数码店,23.0,499.0
1620,"""4卡4待军工三防老年手机一机多卡多待移动联通电信老人机超长待机""",li国涛886,22.0,49.9
1621,"""ROG玩家国度骁龙855plus游戏双卡双待120Hz电竞装甲套装精英经典至尊版全网通4G腾讯定制败家之眼华硕手机2代""",rog艾本专卖店,22.0,3399.0
1622,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",tb776384540,22.0,650.0
1623,"""华为C5735电信移动老人手机4g学生手机大声大字直板按键备用机""",紫色愿望666666,22.0,153.0
1624,"""Nokia/诺基亚1506电信版小巧学生经典大铃声正品直板按键老人手机""",紫色愿望666666,22.0,139.0
1625,"""Nokia/诺基亚 6300 直板老人机按键金属移动怀旧学生老年备用手机""",tb1528505_2012,22.0,95.0
1626,"""Sony Ericsson/索尼爱立信 W800C 索爱 学生老人按键直板音乐手机""",薇薇tao潮流,22.0,100.0
1627,"""Nokia/诺基亚 E66推滑盖按键备用老年人小学生3G智能WIFI经典手机""",恒发通讯数码,22.0,118.0
1628,"""创星R11 学生手机超薄迷你移动电信男生女生非智能戒网瘾超长待机可爱儿童网红小手机正品备用袖珍卡片手机""",创星熙欣康专卖店,21.0,128.0
1629,"""Philips/飞利浦 E319薄款大屏幕老年手机超长待机正品大字大声老人手机直板按键男女儿童学生商务移动功能机""",华晖数码专营店,21.0,199.0
1630,"""Motorola/摩托罗拉 p50四曲玻璃21:9超宽屏4800万高清双摄手机""",郑州启帆通讯,21.0,1248.0
1631,"""花呗免息vivo X9S手机全网通4G双卡双待x7Plus正品指纹美颜手机""",男女睡衣站,21.0,589.0
1632,"""vivo Y93全面屏大屏拍照智能4G手机全网通版学生官方旗舰店官网正品vivoy93 y93 y69 y73""",vivo官方旗舰店,21.0,999.0
1633,"""vivo Y51A高配版 全网通y51双卡双待 vivoy51a 老人 学生直板手机""",温馨家园百货,21.0,228.0
1634,"""Nokia/诺基亚 106全网通移动联通4G3G老人手机大声大字电信老年机""",陈桂鸿311,21.0,98.0
1635,"""R17超薄全网通4G水滴刘海大屏游戏智能学生手机老人指纹一体双卡""",东泽时尚数码通讯,21.0,164.64
1636,"""老年机 手机大屏大字大声老年手机电信版按键联通4G老人机三星""",星辰276775905,21.0,102.0
1637,"""Xiaomi/小米 小米手机5S小米5X 红米5Plus 指纹解锁千元以下手机""",蜜雨奇诺,21.0,238.0
1638,"""创星R11 学生手机超薄迷你移动电信男生女生非智能戒网瘾超长待机可爱儿童网红小手机正品备用袖珍卡片手机""",创星熙欣康专卖店,21.0,128.0
1639,"""Philips/飞利浦 E258S老人手机大字声超长待移动CDMA电信版老年机""",liaominjie88,20.0,139.0
1640,"""华为老年手机大屏大字大声超长待机男女移动联通电信4G翻盖老人机""",青柠涩先森,20.0,178.0
1641,"""正品诺基亚老人手机简单大字大声直板移动联通电信4G老年机全网通""",tb1112836_2012,20.0,102.0
1642,"""Motorola/摩托罗拉 V3ie正品怀旧翻盖手机超薄经典按键老人备用机""",tb392400745,20.0,75.0
1643,"""军工三防老人手机直板超长待机移动电信大声老年机新路虎时代k968""",高温的喜马拉雅,20.0,68.0
1644,"""【可上微信】飞利浦E518安卓智能老人手机4G全网通长待机大屏大声大字功能按键触屏老年学生移动联通天翼电信""",图腾数码专营店,20.0,398.0
1645,"""未拆封/送好礼 vivo Y7s全网通vivoy5s手机vivoy7s y3 y93s y93""",治辰腾远,20.0,1248.0
1646,"""新品Huawei/华为Mate X matex保时捷设计华为matex折叠双屏5G手机""",华奥通讯bj,19.0,28888.0
1647,"""KUH/酷和 T99卡片小手机超薄学生迷你超小电信版袖珍男女备用机""",www2567762,19.0,188.0
1648,"""[12期免息/咨询减300/当天发]华为nova 6 5G/4G手机官方旗舰店官网正品荣耀p30直降全网通mate30新款nova5pro""",旭远数码专营店,19.0,3199.0
1649,"""黑莓9850原装正品三网电信4G大屏手写触摸屏学生手机WIFI热点戒网""",咪咪妙妙屋o耶,19.0,78.0
1650,"""OPPO R9手机指纹识别 双卡双待OPPO R7SM手机 OPPO R9S美颜手机""",阿烽通讯,19.0,469.0
1651,"""硕王 S8老人机超长待机直板女大屏大字大声移动联通版老年手机正品军工三防儿童小学生迷你按键备用手机""",淘杰翔数码专营店,19.0,69.0
1652,"""8xx起【送壳膜+分期免息】中兴/ZTE Blade 20 Smart孝心版全网通4G手机双卡双待老人机智能手机大屏脸部识别""",宇奇一达数码专营店,19.0,849.0
1653,"""Nokia/诺基亚 1508电信版天翼CDMA直板小手机老人手机学生老年机""",tb412290611,19.0,100.0
1654,"""Meizu/魅族 魅蓝note3全网通双卡4G指纹解锁5.5大屏智能手机note5""",福瑞数码2015,19.0,320.0
1655,"""红米K30 新品Xiaomi/小米 Redmi K30 官方旗舰5g手机K30pro尊享版""",诚亨通讯,19.0,1399.0
1656,"""Nokia/诺基亚1616直板手电筒按键老年人儿童学生备用无摄像头手机""",t_1521530997987_0558,19.0,120.0
1657,"""防爆智能手机化工厂炼油厂制药厂石油本安防爆手机GOFLY/捷语 X3""",fuqhot888,18.0,2499.0
1658,"""多亲ai手机小爱同学全网通4g老人机电信版按键老年直板学生非智能可微信备用功能只可以打电话华为诺基亚小米""",大和数码配件专营店,18.0,299.0
1659,"""来电报名字语音王老人盲人手机移动电信版直板大屏大字大声老年机""",luckstare08,18.0,59.9
1660,"""来电报名字语音王老人盲人手机移动电信版直板大屏大字大声老年机""",luckstare08,18.0,59.9
1661,"""电信老人机移动手机超长待机大声音水晶按键带手电筒BABO""",客家商场,18.0,69.0
1662,"""Motorola/摩托罗拉 p30手机双卡双待全网通应用多开后置指纹""",会飞的鱼919580296,18.0,715.0
1663,"""三星B309i电信版4G老人机直板按键老年人款小手机儿童学生功能机""",冰晶通讯,18.0,45.0
1664,"""Apple/苹果手机iphone手机4g网络原装4.7寸‮s6果苹6果苹6enohpi""",lvxing55661,18.0,281.3
1665,"""分期免息手机宏族X23水滴刘海屏老人学生价超薄游戏智能手机全网""",西北狂战,18.0,138.0
1666,"""Lenovo/联想 Z6青春版讲课大师多群同步自动转播直播语音转发手机""",秀秀完美店,18.0,2399.0
1667,"""联通4G网络老人机超长待机大字大声全网通版直板学生功能老年手机""",先科手机网店,18.0,108.0
1668,"""Nokia/诺基亚8208电信版天翼CDMA双向滑盖触摸老年人大声备用手机""",多一点88,18.0,269.0
1669,"""三星B309i电信版4G老人机直板按键老年人款小手机儿童学生功能机""",冰晶通讯,18.0,45.0
1670,"""Samsung/三星 S5520大字声音翻盖移动联通3G学生中老人按键手机""",紫色愿望666666,18.0,256.0
1671,"""Motorola/摩托罗拉 V3ie翻盖手机超薄老款经典怀旧老人手机包邮""",新力通数码,18.0,80.0
1672,"""Samsung/三星 GALAXY Note9 SM-N96000 美版韩版双卡大屏手写手机""",igo数码通讯,17.0,2450.0
1673,"""DOOV/朵唯 S1微信全网通4G按键智能手机联通电信大字大声超长待机""",陈桂鸿311,17.0,289.0
1674,"""Samsung/三星 GALAXY Note9 SM-N96000 美版韩版双卡大屏手写手机""",igo数码通讯,17.0,2450.0
1675,"""vivo Y75全面屏智能4G手机指纹解锁美颜拍照正品vivoy79 y71手机""",优乐渼,17.0,540.0
1676,"""全新原封华为honor/荣耀 畅玩6X 全网通高配版4G双卡指纹智能手机""",亿达实业公司,17.0,430.0
1677,"""Nokia/诺基亚2500学生手机非智能直板老人超长待机华为大声老年机""",mm彩琳,17.0,158.0
1678,"""Meizu/魅族 魅蓝5s指纹解锁全网通4G MX5大屏NOTE2双卡智能手机3s""",zhan_2017,16.0,78.0
1679,"""OPPOA203正品包邮男女款滑盖按键学生音乐手机滑盖手机OPPO A203""",鑫宇数码城8888,16.0,100.0
1680,"""OPPOA203正品包邮男女款滑盖按键学生音乐手机滑盖手机OPPO A203""",鑫宇数码城8888,16.0,100.0
1681,"""皓轩 H31老人机超长待机大屏大字大声音按键直板移动联通中老年手机学生女款诺基亚品质功能机天翼儿童小手机""",皓轩福旭专卖店,16.0,99.0
1682,"""超薄迷你卡片小手机移动电信初中学生时尚非智能戒网儿童电话备用""",亿智之星,15.0,128.0
1683,"""【分期免息 买一送五】realme X2 Pro realmex2pro新品手机限量版手机 realmeqrealme官方旗舰店realmeX2por""",墨白数码专营店,15.0,3299.0
