title,price,store,commentcount,sells,location
"""Philips/飞利浦 E212A翻盖老人手机超长待机大字大声大屏老年手机正品双屏商务手机男女备用学生按键老人机""",258.00,"""伟业恒通数码专营店""",54815,3472人收货,广东 深圳
"""5年换新/Nokia/诺基亚 105新ss老人机超长待机直板按键大字大声经典备用老年机学生儿童迷你小手机官方旗舰店""",139.00,"""天讯蓝图数码专营店""",2899,3441人收货,广东 深圳
"""[送座充] 纽曼 M6老年手机超长待机正品老人手机大屏大字大声音按键直板老人机移动电信版诺基亚功能女老年机""",148.00,"""纽曼深圳专卖店""",11064,3439人收货,广东 深圳
"""【899起】红米note8 4800万四摄全面屏手机拍照智能学生红米note7小米官方旗舰正品红米k30 note8pro""",899.00,"""苏宁易购官方旗舰店""",5664,3414人收货,江苏 南京
"""Apple/苹果 iPhone XR iphonexr 苹果XR手机 双卡双待 8x xs max""",2780.00,"""liubingtuan""",5194,3365人收货,江苏 南京
"""雷神加速器10小时steam吃鸡网络游戏加速吃鸡神器 填手机号自动充""",2.50,"""福禄网游数卡专营店""",1277,3353人收货,湖北 武汉
"""【可减350元+当天发】华为HONOR 荣耀9X系列麒麟810全网通手机全新官方旗舰店官网9xpro正品新款x9华为荣耀9x""",1099.00,"""广东电信亿品汇专卖店""",8907,3332人收货,广东 深圳
"""正品 超薄水滴屏安卓大屏游戏4G全网通智能手机电信OWWO/欧沃 X27""",298.00,"""鑫泰达电子科技""",1474,3298人收货,广东 深圳
"""分期免息 Apple/苹果 iPhone X全新正品iPhonex全网通4G苹果x手机""",3450.00,"""深圳梦幻公主服饰""",880,3276人收货,广东 深圳
"""【4+64G低至699】红米8A 新品大电量大屏幕智能游戏学生老年人小米官方旗舰店正品手机红米8a 7a""",599.00,"""苏宁易购官方旗舰店""",4301,3274人收货,江苏 南京
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品4G""",920.00,"""金猪立业""",744,3173人收货,广东 深圳
"""【6日立减200+套餐赠耳机】OPPOK5 6400万超清像素四摄高通骁龙730G美颜拍照VOOC闪充 4G全网通手机oppok5""",1799.00,"""苏宁易购官方旗舰店""",3517,3128人收货,江苏 南京
"""【6日 0点前1000送好礼】华为旗下HONOR/荣耀8X Max官网全新正品智能商务学生游戏全面屏双摄手机官方旗舰店""",999.00,"""荣耀官方旗舰店""",41203,3119人收货,广东 深圳
"""【直降200】Huawei/华为 nova 5 Pro 新款手机官方旗舰店官网降价5g全网通mate30pro智能手机p30正品5i荣耀6""",2499.00,"""京合旗舰店""",7781,3090人收货,安徽 合肥
"""【分期免息】Apple/苹果 iPhone X 苹果8x全新正品国行全网通手机""",3600.00,"""tao88108813""",2416,3033人收货,广东 深圳
"""4+64G卖799元/Huawei/华为 畅享9 手机 华为官方旗舰店正品华为畅享9plus畅享10plus畅想9s荣耀老人 超长待机""",749.00,"""博海宇通数码专营店""",3245,3028人收货,北京
"""【填登录手机号】28.7/月百度网盘超级会员3个月SVIP季卡自动充值""",86.00,"""百度网盘旗舰店""",2721,2995人收货,北京
"""【下单立减400元】Apple/苹果 iPhone 11 移动联通电信4G全网通智能手机正品苏宁易购官方旗舰店Store苹果11""",5499.00,"""苏宁易购官方旗舰店""",2918,2984人收货,江苏 南京
"""【4G全网通】关爱心G3正品老人机超长待机老年手机大屏大字大声音移动联通电信版直板女款诺基亚功能按键手机""",59.00,"""关爱心旭光明专卖店""",1610,2979人收货,广东 深圳
"""【年货节 24期免息】Huawei/华为Mate 30 Pro超级快充麒麟990徕卡四摄4G智能手机mate30pro官方旗舰店""",5799.00,"""华为官方旗舰店""",21104,2908人收货,广东 深圳
"""4G全网通尼凯恩 EN3C正品三防军工直板超长待机移动电信版老年机老人手机女款学生大屏大字大声按键备用手机""",99.00,"""尼凯恩旗舰店""",8383,2907人收货,广东 深圳
"""Apple/苹果 iPhone XS Max苹果xsmax苹果 xs xr双卡iPhonex 手机x""",3300.00,"""子轩_果果""",2232,2896人收货,广东 深圳
"""【热销爆款】上海中兴守护宝L550老人机超长待机直板老人手机大屏大字大声移动联通电信版老年手机正品学生机""",86.00,"""苏宁易购官方旗舰店""",10004,2884人收货,江苏 南京
"""【限时12期免息】华为旗下/荣耀V30 PRO新品双模麒麟990 5GSOC芯片突破性相机矩阵手机新正品官方""",4199.00,"""荣耀官方旗舰店""",3027,4826人收货,广东 深圳
"""【至高省800享24期免息】vivo iQOO Pro 5G高通骁龙855Plus处理器游戏指纹新品手机iqoopro vivoiqoo 限量版""",3298.00,"""vivo官方旗舰店""",15836,4823人收货,广东 东莞
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀Play3 麒麟710F八核全网通智能畅玩手机官方旗舰店全新正品""",899.00,"""荣耀官方旗舰店""",14390,4805人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀20i 3200万AI自拍渐变色官方旗舰店珍珠全面屏正品学生手机""",999.00,"""荣耀官方旗舰店""",65716,4778人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀畅玩8A 6.09英寸珍珠全面屏智能手机官网正品学生官方旗舰店""",599.00,"""荣耀官方旗舰店""",24164,4654人收货,广东 深圳
"""纽曼 F9老年机翻盖手机大屏大字大声音联通4G全网通女老人手机超长待机正品男女款电信版移动戒网学生老人机""",168.00,"""慕尚年华数码专营店""",96316,4605人收货,广东 深圳
"""【6+64GB低至1299】华为HONOR/荣耀9X麒麟810芯片4800万双摄升降式全面屏手机苏宁易购官方旗舰店Pro""",1099.00,"""苏宁易购官方旗舰店""",13459,4464人收货,江苏 南京
"""【限时优惠300赠耳机】OPPO Reno Ace骁龙855plus智能游戏手机90Hz全面屏65W超级闪充官方旗舰店renoace r17""",2999.00,"""oppo官方旗舰店""",14312,4407人收货,广东 东莞
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品7p""",930.00,"""tb326255629""",1417,4361人收货,广东 深圳
"""纽曼W560儿童手机 小学生可爱卡通男女款超薄迷你非智能移动电信版老人机小孩初中卡片老年手机只可以打电话""",78.00,"""深圳易乐购数码专营店""",23167,4340人收货,广东 深圳
"""【分期免息】Apple/苹果 iPhone 8 Plus 4G国行8代苹果8p手机""",2200.00,"""zhongweixin8250""",5432,4199人收货,广东 深圳
"""【6日低至699起】红米8 5000mAh大电量智能全面屏学生老年人全网通手机小米官方旗舰店redmi8官网小米手机""",749.00,"""小米官方旗舰店""",3188,4169人收货,北京
"""【1199起限量抢】红米note8pro 6400万四摄全面屏智能学生小米官方旗舰正品手机 k30 红米note7 红米note8""",1299.00,"""苏宁易购官方旗舰店""",6705,4168人收货,江苏 南京
"""【6日低至539起】红米7A大电量大字体大音量智能拍照学生老年人小米官方旗舰店官网正品xiaomi红米小米手机""",579.00,"""小米官方旗舰店""",20960,4027人收货,北京
"""【新品】新Nokia/诺基亚105 新SS官方正品直板按键迷你功能手机经典学生老人机老年机功能机备用机官方旗舰""",139.00,"""苏宁易购官方旗舰店""",4211,3823人收货,江苏 南京
"""【年货节 最高直降200】Huawei/华为nova 5i Pro全面屏超广角4800万AI四摄手机nova5ipro华为官方旗舰店""",2099.00,"""华为官方旗舰店""",21166,3784人收货,广东 深圳
"""【年货节 直降300】Huawei/华为 畅享 8e 青春版 4G高清全面屏正品智能学生老人游戏手机""",799.00,"""华为官方旗舰店""",91263,3761人收货,广东 深圳
"""分期免息Apple/苹果 iPhone XS Max苹果xsmax苹果xr双卡国行手机""",3550.00,"""彩虹色的蜻蜓""",4457,3677人收货,广东 深圳
"""【4G全网通】中兴守护宝L105老人机超长待机直板女款大屏大字大声音移动电信版中老年手机正品学生按键小手机""",69.00,"""嘉宇金成数码专营店""",11442,3644人收货,广东 深圳
"""分期Apple/苹果 iPhone7 Plus美版国行正品苹果7P全网通7代4G手机""",1500.00,"""会耍赖的猫888""",1474,3634人收货,广东 深圳
"""Apple/苹果 iPhone 8 Plus 全网通4G全新苹果8X手机128G 分期免息""",1398.00,"""zhimingyouhuo4""",1559,3556人收货,广东 深圳
"""Philips/飞利浦 E212A翻盖老人手机超长待机大字大声大屏老年手机正品双屏商务手机男女备用学生按键老人机""",258.00,"""伟业恒通数码专营店""",54815,3472人收货,广东 深圳
"""5年换新/Nokia/诺基亚 105新ss老人机超长待机直板按键大字大声经典备用老年机学生儿童迷你小手机官方旗舰店""",139.00,"""天讯蓝图数码专营店""",2899,3441人收货,广东 深圳
"""[送座充] 纽曼 M6老年手机超长待机正品老人手机大屏大字大声音按键直板老人机移动电信版诺基亚功能女老年机""",148.00,"""纽曼深圳专卖店""",11064,3439人收货,广东 深圳
"""【899起】红米note8 4800万四摄全面屏手机拍照智能学生红米note7小米官方旗舰正品红米k30 note8pro""",899.00,"""苏宁易购官方旗舰店""",5664,3414人收货,江苏 南京
"""Apple/苹果 iPhone XR iphonexr 苹果XR手机 双卡双待 8x xs max""",2780.00,"""liubingtuan""",5194,3365人收货,江苏 南京
"""雷神加速器10小时steam吃鸡网络游戏加速吃鸡神器 填手机号自动充""",2.50,"""福禄网游数卡专营店""",1277,3353人收货,湖北 武汉
"""【可减350元+当天发】华为HONOR 荣耀9X系列麒麟810全网通手机全新官方旗舰店官网9xpro正品新款x9华为荣耀9x""",1099.00,"""广东电信亿品汇专卖店""",8907,3332人收货,广东 深圳
"""正品 超薄水滴屏安卓大屏游戏4G全网通智能手机电信OWWO/欧沃 X27""",298.00,"""鑫泰达电子科技""",1474,3298人收货,广东 深圳
"""分期免息 Apple/苹果 iPhone X全新正品iPhonex全网通4G苹果x手机""",3450.00,"""深圳梦幻公主服饰""",880,3276人收货,广东 深圳
"""【4+64G低至699】红米8A 新品大电量大屏幕智能游戏学生老年人小米官方旗舰店正品手机红米8a 7a""",599.00,"""苏宁易购官方旗舰店""",4301,3274人收货,江苏 南京
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品4G""",920.00,"""金猪立业""",744,3173人收货,广东 深圳
"""【6日立减200+套餐赠耳机】OPPOK5 6400万超清像素四摄高通骁龙730G美颜拍照VOOC闪充 4G全网通手机oppok5""",1799.00,"""苏宁易购官方旗舰店""",3517,3128人收货,江苏 南京
"""【6日 0点前1000送好礼】华为旗下HONOR/荣耀8X Max官网全新正品智能商务学生游戏全面屏双摄手机官方旗舰店""",999.00,"""荣耀官方旗舰店""",41203,3119人收货,广东 深圳
"""【直降200】Huawei/华为 nova 5 Pro 新款手机官方旗舰店官网降价5g全网通mate30pro智能手机p30正品5i荣耀6""",2499.00,"""京合旗舰店""",7781,3090人收货,安徽 合肥
"""【分期免息】Apple/苹果 iPhone X 苹果8x全新正品国行全网通手机""",3600.00,"""tao88108813""",2416,3033人收货,广东 深圳
"""4+64G卖799元/Huawei/华为 畅享9 手机 华为官方旗舰店正品华为畅享9plus畅享10plus畅想9s荣耀老人 超长待机""",749.00,"""博海宇通数码专营店""",3245,3028人收货,北京
"""【填登录手机号】28.7/月百度网盘超级会员3个月SVIP季卡自动充值""",86.00,"""百度网盘旗舰店""",2721,2995人收货,北京
"""【下单立减400元】Apple/苹果 iPhone 11 移动联通电信4G全网通智能手机正品苏宁易购官方旗舰店Store苹果11""",5499.00,"""苏宁易购官方旗舰店""",2918,2984人收货,江苏 南京
"""【4G全网通】关爱心G3正品老人机超长待机老年手机大屏大字大声音移动联通电信版直板女款诺基亚功能按键手机""",59.00,"""关爱心旭光明专卖店""",1610,2979人收货,广东 深圳
"""【年货节 24期免息】Huawei/华为Mate 30 Pro超级快充麒麟990徕卡四摄4G智能手机mate30pro官方旗舰店""",5799.00,"""华为官方旗舰店""",21104,2908人收货,广东 深圳
"""4G全网通尼凯恩 EN3C正品三防军工直板超长待机移动电信版老年机老人手机女款学生大屏大字大声按键备用手机""",99.00,"""尼凯恩旗舰店""",8383,2907人收货,广东 深圳
"""Apple/苹果 iPhone XS Max苹果xsmax苹果 xs xr双卡iPhonex 手机x""",3300.00,"""子轩_果果""",2232,2896人收货,广东 深圳
"""【热销爆款】上海中兴守护宝L550老人机超长待机直板老人手机大屏大字大声移动联通电信版老年手机正品学生机""",86.00,"""苏宁易购官方旗舰店""",10004,2884人收货,江苏 南京
"""【限时12期免息】华为旗下/荣耀V30 PRO新品双模麒麟990 5GSOC芯片突破性相机矩阵手机新正品官方""",4199.00,"""荣耀官方旗舰店""",3027,4826人收货,广东 深圳
"""【至高省800享24期免息】vivo iQOO Pro 5G高通骁龙855Plus处理器游戏指纹新品手机iqoopro vivoiqoo 限量版""",3298.00,"""vivo官方旗舰店""",15836,4823人收货,广东 东莞
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀Play3 麒麟710F八核全网通智能畅玩手机官方旗舰店全新正品""",899.00,"""荣耀官方旗舰店""",14390,4805人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀20i 3200万AI自拍渐变色官方旗舰店珍珠全面屏正品学生手机""",999.00,"""荣耀官方旗舰店""",65716,4778人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀畅玩8A 6.09英寸珍珠全面屏智能手机官网正品学生官方旗舰店""",599.00,"""荣耀官方旗舰店""",24164,4654人收货,广东 深圳
"""纽曼 F9老年机翻盖手机大屏大字大声音联通4G全网通女老人手机超长待机正品男女款电信版移动戒网学生老人机""",168.00,"""慕尚年华数码专营店""",96316,4605人收货,广东 深圳
"""【6+64GB低至1299】华为HONOR/荣耀9X麒麟810芯片4800万双摄升降式全面屏手机苏宁易购官方旗舰店Pro""",1099.00,"""苏宁易购官方旗舰店""",13459,4464人收货,江苏 南京
"""【限时优惠300赠耳机】OPPO Reno Ace骁龙855plus智能游戏手机90Hz全面屏65W超级闪充官方旗舰店renoace r17""",2999.00,"""oppo官方旗舰店""",14312,4407人收货,广东 东莞
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品7p""",930.00,"""tb326255629""",1417,4361人收货,广东 深圳
"""纽曼W560儿童手机 小学生可爱卡通男女款超薄迷你非智能移动电信版老人机小孩初中卡片老年手机只可以打电话""",78.00,"""深圳易乐购数码专营店""",23167,4340人收货,广东 深圳
"""【分期免息】Apple/苹果 iPhone 8 Plus 4G国行8代苹果8p手机""",2200.00,"""zhongweixin8250""",5432,4199人收货,广东 深圳
"""【6日低至699起】红米8 5000mAh大电量智能全面屏学生老年人全网通手机小米官方旗舰店redmi8官网小米手机""",749.00,"""小米官方旗舰店""",3188,4169人收货,北京
"""【1199起限量抢】红米note8pro 6400万四摄全面屏智能学生小米官方旗舰正品手机 k30 红米note7 红米note8""",1299.00,"""苏宁易购官方旗舰店""",6705,4168人收货,江苏 南京
"""【6日低至539起】红米7A大电量大字体大音量智能拍照学生老年人小米官方旗舰店官网正品xiaomi红米小米手机""",579.00,"""小米官方旗舰店""",20960,4027人收货,北京
"""【新品】新Nokia/诺基亚105 新SS官方正品直板按键迷你功能手机经典学生老人机老年机功能机备用机官方旗舰""",139.00,"""苏宁易购官方旗舰店""",4211,3823人收货,江苏 南京
"""【年货节 最高直降200】Huawei/华为nova 5i Pro全面屏超广角4800万AI四摄手机nova5ipro华为官方旗舰店""",2099.00,"""华为官方旗舰店""",21166,3784人收货,广东 深圳
"""【年货节 直降300】Huawei/华为 畅享 8e 青春版 4G高清全面屏正品智能学生老人游戏手机""",799.00,"""华为官方旗舰店""",91263,3761人收货,广东 深圳
"""分期免息Apple/苹果 iPhone XS Max苹果xsmax苹果xr双卡国行手机""",3550.00,"""彩虹色的蜻蜓""",4457,3677人收货,广东 深圳
"""【4G全网通】中兴守护宝L105老人机超长待机直板女款大屏大字大声音移动电信版中老年手机正品学生按键小手机""",69.00,"""嘉宇金成数码专营店""",11442,3644人收货,广东 深圳
"""分期Apple/苹果 iPhone7 Plus美版国行正品苹果7P全网通7代4G手机""",1500.00,"""会耍赖的猫888""",1474,3634人收货,广东 深圳
"""Apple/苹果 iPhone 8 Plus 全网通4G全新苹果8X手机128G 分期免息""",1398.00,"""zhimingyouhuo4""",1559,3556人收货,广东 深圳
"""Philips/飞利浦 E212A翻盖老人手机超长待机大字大声大屏老年手机正品双屏商务手机男女备用学生按键老人机""",258.00,"""伟业恒通数码专营店""",54815,3472人收货,广东 深圳
"""5年换新/Nokia/诺基亚 105新ss老人机超长待机直板按键大字大声经典备用老年机学生儿童迷你小手机官方旗舰店""",139.00,"""天讯蓝图数码专营店""",2899,3441人收货,广东 深圳
"""[送座充] 纽曼 M6老年手机超长待机正品老人手机大屏大字大声音按键直板老人机移动电信版诺基亚功能女老年机""",148.00,"""纽曼深圳专卖店""",11064,3439人收货,广东 深圳
"""【899起】红米note8 4800万四摄全面屏手机拍照智能学生红米note7小米官方旗舰正品红米k30 note8pro""",899.00,"""苏宁易购官方旗舰店""",5664,3414人收货,江苏 南京
"""Apple/苹果 iPhone XR iphonexr 苹果XR手机 双卡双待 8x xs max""",2780.00,"""liubingtuan""",5194,3365人收货,江苏 南京
"""雷神加速器10小时steam吃鸡网络游戏加速吃鸡神器 填手机号自动充""",2.50,"""福禄网游数卡专营店""",1277,3353人收货,湖北 武汉
"""【可减350元+当天发】华为HONOR 荣耀9X系列麒麟810全网通手机全新官方旗舰店官网9xpro正品新款x9华为荣耀9x""",1099.00,"""广东电信亿品汇专卖店""",8907,3332人收货,广东 深圳
"""正品 超薄水滴屏安卓大屏游戏4G全网通智能手机电信OWWO/欧沃 X27""",298.00,"""鑫泰达电子科技""",1474,3298人收货,广东 深圳
"""分期免息 Apple/苹果 iPhone X全新正品iPhonex全网通4G苹果x手机""",3450.00,"""深圳梦幻公主服饰""",880,3276人收货,广东 深圳
"""【4+64G低至699】红米8A 新品大电量大屏幕智能游戏学生老年人小米官方旗舰店正品手机红米8a 7a""",599.00,"""苏宁易购官方旗舰店""",4301,3274人收货,江苏 南京
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品4G""",920.00,"""金猪立业""",744,3173人收货,广东 深圳
"""【6日立减200+套餐赠耳机】OPPOK5 6400万超清像素四摄高通骁龙730G美颜拍照VOOC闪充 4G全网通手机oppok5""",1799.00,"""苏宁易购官方旗舰店""",3517,3128人收货,江苏 南京
"""【6日 0点前1000送好礼】华为旗下HONOR/荣耀8X Max官网全新正品智能商务学生游戏全面屏双摄手机官方旗舰店""",999.00,"""荣耀官方旗舰店""",41203,3119人收货,广东 深圳
"""【直降200】Huawei/华为 nova 5 Pro 新款手机官方旗舰店官网降价5g全网通mate30pro智能手机p30正品5i荣耀6""",2499.00,"""京合旗舰店""",7781,3090人收货,安徽 合肥
"""【分期免息】Apple/苹果 iPhone X 苹果8x全新正品国行全网通手机""",3600.00,"""tao88108813""",2416,3033人收货,广东 深圳
"""4+64G卖799元/Huawei/华为 畅享9 手机 华为官方旗舰店正品华为畅享9plus畅享10plus畅想9s荣耀老人 超长待机""",749.00,"""博海宇通数码专营店""",3245,3028人收货,北京
"""【填登录手机号】28.7/月百度网盘超级会员3个月SVIP季卡自动充值""",86.00,"""百度网盘旗舰店""",2721,2995人收货,北京
"""【下单立减400元】Apple/苹果 iPhone 11 移动联通电信4G全网通智能手机正品苏宁易购官方旗舰店Store苹果11""",5499.00,"""苏宁易购官方旗舰店""",2918,2984人收货,江苏 南京
"""【4G全网通】关爱心G3正品老人机超长待机老年手机大屏大字大声音移动联通电信版直板女款诺基亚功能按键手机""",59.00,"""关爱心旭光明专卖店""",1610,2979人收货,广东 深圳
"""【年货节 24期免息】Huawei/华为Mate 30 Pro超级快充麒麟990徕卡四摄4G智能手机mate30pro官方旗舰店""",5799.00,"""华为官方旗舰店""",21104,2908人收货,广东 深圳
"""4G全网通尼凯恩 EN3C正品三防军工直板超长待机移动电信版老年机老人手机女款学生大屏大字大声按键备用手机""",99.00,"""尼凯恩旗舰店""",8383,2907人收货,广东 深圳
"""Apple/苹果 iPhone XS Max苹果xsmax苹果 xs xr双卡iPhonex 手机x""",3300.00,"""子轩_果果""",2232,2896人收货,广东 深圳
"""【热销爆款】上海中兴守护宝L550老人机超长待机直板老人手机大屏大字大声移动联通电信版老年手机正品学生机""",86.00,"""苏宁易购官方旗舰店""",10004,2884人收货,江苏 南京
"""【限时12期免息】华为旗下/荣耀V30 PRO新品双模麒麟990 5GSOC芯片突破性相机矩阵手机新正品官方""",4199.00,"""荣耀官方旗舰店""",3027,4826人收货,广东 深圳
"""【至高省800享24期免息】vivo iQOO Pro 5G高通骁龙855Plus处理器游戏指纹新品手机iqoopro vivoiqoo 限量版""",3298.00,"""vivo官方旗舰店""",15836,4823人收货,广东 东莞
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀Play3 麒麟710F八核全网通智能畅玩手机官方旗舰店全新正品""",899.00,"""荣耀官方旗舰店""",14390,4805人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀20i 3200万AI自拍渐变色官方旗舰店珍珠全面屏正品学生手机""",999.00,"""荣耀官方旗舰店""",65716,4778人收货,广东 深圳
"""【6日 0点前1000名送好礼】华为旗下HONOR/荣耀畅玩8A 6.09英寸珍珠全面屏智能手机官网正品学生官方旗舰店""",599.00,"""荣耀官方旗舰店""",24164,4654人收货,广东 深圳
"""纽曼 F9老年机翻盖手机大屏大字大声音联通4G全网通女老人手机超长待机正品男女款电信版移动戒网学生老人机""",168.00,"""慕尚年华数码专营店""",96316,4605人收货,广东 深圳
"""【6+64GB低至1299】华为HONOR/荣耀9X麒麟810芯片4800万双摄升降式全面屏手机苏宁易购官方旗舰店Pro""",1099.00,"""苏宁易购官方旗舰店""",13459,4464人收货,江苏 南京
"""【限时优惠300赠耳机】OPPO Reno Ace骁龙855plus智能游戏手机90Hz全面屏65W超级闪充官方旗舰店renoace r17""",2999.00,"""oppo官方旗舰店""",14312,4407人收货,广东 东莞
"""Apple/lPhone 6splus 苹.果6sp 苹.果6s手机7代7plus全网通正品7p""",930.00,"""tb326255629""",1417,4361人收货,广东 深圳
"""纽曼W560儿童手机 小学生可爱卡通男女款超薄迷你非智能移动电信版老人机小孩初中卡片老年手机只可以打电话""",78.00,"""深圳易乐购数码专营店""",23167,4340人收货,广东 深圳
"""【分期免息】Apple/苹果 iPhone 8 Plus 4G国行8代苹果8p手机""",2200.00,"""zhongweixin8250""",5432,4199人收货,广东 深圳
"""【6日低至699起】红米8 5000mAh大电量智能全面屏学生老年人全网通手机小米官方旗舰店redmi8官网小米手机""",749.00,"""小米官方旗舰店""",3188,4169人收货,北京
