,store,commentcount,location,count
484,"""苏宁易购官方旗舰店""",2049.0,江苏 南京,1
485,"""苏宁易购官方旗舰店""",2038.0,江苏 南京,1
486,"""久汇数码专营店""",3190.0,广东 深圳,1
487,"""卓瓦数码专营店""",4759.0,上海,1
488,"""龙通店""",1921.0,广东 深圳,1
489,"""一朵花的记忆""",1422.0,广东 深圳,1
490,"""魅立数码专营店""",1133.0,广东 深圳,1
491,"""新园通讯数码""",1665.0,广东 深圳,1
492,"""能良数码官方旗舰店""",1754.0,上海,1
493,"""苏宁易购官方旗舰店""",351.0,江苏 南京,1
494,"""wezebaba""",730.0,广东 深圳,1
495,"""深圳通讯数码有限公司""",2432.0,广东 深圳,1
496,"""呵呵先生1990""",224.0,广东 广州,1
497,"""yoonsiyoon33""",324.0,广东 深圳,1
498,"""玛丽m1989""",7695.0,广东 深圳,1
499,"""振华手机网""",2626.0,上海,1
500,"""只有赚1块钱""",206.0,广东 深圳,1
501,"""oppo酷炫专卖店""",444.0,浙江 杭州,1
502,"""科音数码专营店""",748.0,广东 深圳,1
503,"""三际数码官方旗舰店""",342.0,山东 济南,1
504,"""fashioncases2""",310.0,广东 深圳,1
505,"""广东电信亿品汇专卖店""",1051.0,广东 深圳,1
506,"""能良数码官方旗舰店""",1695.0,上海,1
507,"""vivo欧曙专卖店""",1502.0,上海,1
508,"""heatlinda""",1906.0,广东 深圳,1
509,"""三际数码官方旗舰店""",591.0,山东 济南,1
510,"""苏宁易购官方旗舰店""",1797.0,江苏 南京,1
511,"""苏宁易购官方旗舰店""",312.0,江苏 南京,1
512,"""wywy12332122""",275.0,广东 深圳,1
513,"""中国移动官方旗舰店""",512.0,浙江 杭州,1
514,"""tb702698251""",,广东 深圳,1
515,"""君问数码官方旗舰店""",535.0,浙江 杭州,1
516,"""荣耀官方旗舰店""",5176.0,广东 深圳,1
517,"""天中和数码专营店""",395.0,广东 深圳,1
518,"""易购时代配件行""",58.0,广东 深圳,1
519,"""荣耀官方旗舰店""",10403.0,广东 深圳,1
520,"""三际数码官方旗舰店""",1526.0,山东 济南,1
521,"""阿兰贝尔数码专营店""",593.0,广东 深圳,1
522,"""苏宁易购官方旗舰店""",2357.0,江苏 南京,1
523,"""东赢小说之家""",407.0,广东 深圳,1
524,"""纽曼手机旗舰店""",631.0,北京,1
525,"""vivo官方旗舰店""",4629.0,广东 东莞,1
526,"""cjnlmn""",90.0,广东 深圳,1
527,"""苏宁易购官方旗舰店""",8167.0,江苏 南京,1
528,"""苏宁易购官方旗舰店""",8167.0,江苏 南京,1
529,"""轻松换数码旗舰店""",409.0,浙江 杭州,1
530,"""紫悦数码专营店""",652.0,广东 惠州,1
531,"""能良数码官方旗舰店""",14193.0,上海,1
532,"""一朵花的记忆""",4370.0,广东 深圳,1
533,"""苏宁易购官方旗舰店""",4740.0,江苏 南京,1
534,"""一朵花的记忆""",2820.0,广东 深圳,1
535,"""yhblovehy""",193.0,广东 深圳,1
536,"""苏宁易购官方旗舰店""",3042.0,江苏 南京,1
537,"""能良数码官方旗舰店""",2972.0,上海,1
538,"""诚信花木0102""",813.0,浙江 杭州,1
539,"""时时网店""",1849.0,广东 深圳,1
540,"""张亿明5274""",1234.0,广东 深圳,1
541,"""龙通店""",8231.0,广东 深圳,1
542,"""首佳誉数码专营店""",657.0,广东 东莞,1
543,"""美信通讯科技有限公司""",81.0,广东 深圳,1
544,"""佳杰智能科技""",1527.0,广东 深圳,1
545,"""广东电信亿品汇专卖店""",2902.0,广东 深圳,1
546,"""广东电信亿品汇专卖店""",1251.0,广东 深圳,1
547,"""vivo欧曙专卖店""",2224.0,上海,1
548,"""易购时代配件行""",517.0,广东 深圳,1
549,"""品牌机批发店""",419.0,广东 深圳,1
550,"""阿滨eason""",410.0,广东 深圳,1
551,"""三际数码官方旗舰店""",784.0,山东 济南,1
552,"""苏宁易购官方旗舰店""",3707.0,江苏 南京,1
553,"""一朵花的记忆""",1084.0,广东 深圳,1
554,"""新世纪乐淘淘""",148.0,广东 深圳,1
555,"""简易生活数码专营店""",806.0,广东 深圳,1
556,"""深港通信专卖""",12697.0,广东 深圳,1
557,"""数码通讯688""",175.0,广东 深圳,1
558,"""能良数码官方旗舰店""",2775.0,上海,1
559,"""能良数码官方旗舰店""",2809.0,上海,1
560,"""天讯蓝图数码专营店""",53064.0,广东 深圳,1
561,"""苏宁易购官方旗舰店""",3158.0,江苏 南京,1
562,"""龙龙发财688""",2231.0,广东 惠州,1
563,"""wezebaba""",3608.0,广东 深圳,1
564,"""潮牌一线女装""",284.0,广东 深圳,1
565,"""朵唯官方旗舰店""",254.0,广东 深圳,1
566,"""同迅数码专营店""",197.0,辽宁 大连,1
567,"""蓝港数码专营店""",366.0,广东 深圳,1
568,"""飞利浦手机官方旗舰店""",545.0,上海,1
569,"""龙通店""",484.0,广东 深圳,1
570,"""新世纪乐淘淘""",184.0,广东 深圳,1
571,"""怀旧青春77""",1632.0,广东 深圳,1
572,"""简益通讯""",1907.0,广东 深圳,1
573,"""有佳服装店""",216.0,广东 深圳,1
574,"""和来达数码专营店""",2335.0,广东 深圳,1
575,"""三际数码官方旗舰店""",1231.0,山东 济南,1
576,"""京联通达数码旗舰店""",159.0,北京,1
577,"""百吉利数码专营店""",3388.0,广东 深圳,1
578,"""tb046387630""",155.0,广东 深圳,1
579,"""wy1689999""",1135.0,上海,1
580,"""三际数码官方旗舰店""",2920.0,山东 济南,1
581,"""赛西湖""",1156.0,浙江 杭州,1
582,"""陈永萍2""",1208.0,广东 深圳,1
583,"""君问数码官方旗舰店""",852.0,浙江 杭州,1
584,"""苏宁易购官方旗舰店""",16315.0,江苏 南京,1
585,"""小美w""",205.0,广东 深圳,1
586,"""realme官方旗舰店""",2946.0,广东 东莞,1
587,"""深圳一航""",5829.0,广东 深圳,1
588,"""品牌机批发店""",93.0,广东 深圳,1
589,"""大时代女人街""",377.0,上海,1
590,"""苏宁易购官方旗舰店""",860.0,江苏 南京,1
591,"""白开水的点燃方式""",144.0,河南 郑州,1
592,"""映映萍萍""",1841.0,广东 东莞,1
593,"""wywy12332122""",361.0,广东 深圳,1
594,"""博盛景数码专营店""",506.0,广东 深圳,1
595,"""京联通达数码旗舰店""",4412.0,北京,1
596,"""魅族官方旗舰店""",6361.0,广东 珠海,1
597,"""恒诚卓越数码专营店""",1311.0,广东 深圳,1
598,"""芊芊靓依女装""",224.0,广东 深圳,1
599,"""京合旗舰店""",268.0,安徽 合肥,1
600,"""同迅数码专营店""",5588.0,辽宁 大连,1
601,"""三际数码官方旗舰店""",509.0,山东 济南,1
602,"""荣耀官方旗舰店""",30421.0,广东 深圳,1
603,"""tb111287274""",368.0,广东 深圳,1
604,"""华为莫问专卖店""",738.0,浙江 杭州,1
605,"""小萝卜通讯""",7321.0,上海,1
606,"""启泰数码""",1708.0,广东 深圳,1
607,"""鸿鑫数码网""",176.0,广东 深圳,1
608,"""mm多玛妮""",510.0,广东 深圳,1
609,"""华信达商城""",161.0,广东 深圳,1
610,"""玛丽m1989""",1638.0,广东 深圳,1
611,"""好易用数码专营店""",7155.0,广东 深圳,1
612,"""oppo熊鑫专卖店""",926.0,上海,1
613,"""白开水的点燃方式""",1903.0,河南 郑州,1
614,"""km开心乐购""",323.0,广东 广州,1
615,"""诚亨通讯""",2675.0,广东 深圳,1
616,"""jqii网商""",158.0,广东 汕头,1
617,"""梅州铭鑫通讯""",2733.0,广东 深圳,1
618,"""百度网盘旗舰店""",4102.0,北京,1
619,"""同步飞扬数码专营店""",158.0,广东 深圳,1
620,"""福禄网游数卡专营店""",180.0,湖北 武汉,1
621,"""wezebaba""",1374.0,广东 深圳,1
622,"""深港通信专卖""",181.0,广东 深圳,1
623,"""荣耀官方旗舰店""",21925.0,广东 深圳,1
624,"""vivo官方旗舰店""",1708.0,广东 东莞,1
625,"""恒发通讯数码""",848.0,广东 深圳,1
626,"""苏宁易购官方旗舰店""",2346.0,江苏 南京,1
627,"""启能数码专营店""",1897.0,北京,1
628,"""朱猪商贸""",539.0,广东 深圳,1
629,"""三际数码官方旗舰店""",4921.0,山东 济南,1
630,"""苏宁易购官方旗舰店""",59315.0,江苏 南京,1
631,"""icmay2012""",1673.0,上海,1
632,"""konka康佳手机旗舰店""",1074.0,广东 深圳,1
633,"""能良数码官方旗舰店""",1251.0,上海,1
634,"""中国移动官方旗舰店""",960.0,浙江 杭州,1
635,"""百合老人机总代理""",2705.0,广东 深圳,1
636,"""国为数码科技""",1591.0,广东 深圳,1
637,"""龙通店""",330.0,广东 深圳,1
638,"""摩亨通讯""",566.0,广东 深圳,1
639,"""能良数码官方旗舰店""",1500.0,上海,1
640,"""飞利浦官方旗舰店""",7556.0,上海,1
641,"""yhblovehy""",1039.0,广东 深圳,1
642,"""努比亚官方旗舰店""",2456.0,广东 深圳,1
643,"""能良数码官方旗舰店""",581.0,上海,1
644,"""百度网盘旗舰店""",686.0,北京,1
645,"""深圳市通天地通讯城""",236.0,广东 深圳,1
646,"""魅图科技企业店""",101.0,广东 深圳,1
647,"""vivo天诚专卖店""",5857.0,广东 东莞,1
648,"""wezebaba""",2443.0,广东 深圳,1
649,"""魅族官方旗舰店""",19084.0,广东 珠海,1
650,"""深港通信专卖""",3202.0,广东 深圳,1
651,"""深圳海创利华数码专营店""",204.0,广东 深圳,1
652,"""易达能""",1306.0,广东 深圳,1
653,"""中国移动官方旗舰店""",1394.0,浙江 杭州,1
654,"""庆合家居""",546.0,广东 深圳,1
655,"""聚宝康数码专营店""",783.0,北京,1
656,"""vivo航鹰专卖店""",2457.0,浙江 杭州,1
657,"""chenghong301314""",1943.0,广东 深圳,1
658,"""问鼎数码专营店""",525.0,江苏 南京,1
659,"""有话好说liu""",915.0,广东 深圳,1
660,"""小米官方旗舰店""",2242.0,北京,1
661,"""子轩_果果""",7795.0,广东 深圳,1
662,"""中电盈讯数码专营店""",250.0,广东 深圳,1
663,"""福禄网游数卡专营店""",120.0,湖北 武汉,1
664,"""美图万能小主专卖店""",4389.0,福建 厦门,1
665,"""能良数码官方旗舰店""",1682.0,上海,1
666,"""cml59500""",407.0,浙江 杭州,1
667,"""能良数码官方旗舰店""",394.0,上海,1
668,"""苏宁易购官方旗舰店""",445.0,江苏 南京,1
669,"""苏宁易购官方旗舰店""",1734.0,江苏 南京,1
670,"""xiangchuner001""",1004.0,广东 深圳,1
671,"""米莜数码专营店""",299.0,湖北 武汉,1
672,"""多亲旗舰店""",2625.0,广东 深圳,1
673,"""卓瓦数码专营店""",1132.0,上海,1
674,"""肥鹏展翅""",171.0,广东 深圳,1
675,"""龙通店""",16043.0,广东 深圳,1
676,"""龙通店""",3706.0,广东 深圳,1
677,"""vivo官方旗舰店""",4130.0,广东 东莞,1
678,"""苏宁易购官方旗舰店""",888.0,江苏 南京,1
679,"""苏宁易购官方旗舰店""",176.0,江苏 南京,1
680,"""能良数码官方旗舰店""",535.0,上海,1
681,"""三际数码官方旗舰店""",592.0,山东 济南,1
682,"""伟业恒通数码专营店""",4670.0,广东 深圳,1
683,"""天语强宇专卖店""",1700.0,广西 桂林,1
684,"""淘想乐""",5681.0,上海,1
685,"""小米官方旗舰店""",78.0,北京,1
686,"""蓝港数码专营店""",322.0,广东 深圳,1
687,"""柏利威""",731.0,广东 深圳,1
688,"""oppo熊鑫专卖店""",909.0,上海,1
689,"""能良数码官方旗舰店""",395.0,上海,1
690,"""中国移动手机官方旗舰店""",4428.0,广东 广州,1
691,"""heatlinda""",5535.0,广东 深圳,1
692,"""梅州铭鑫通讯""",3581.0,广东 深圳,1
693,"""wenwei3166""",302.0,广东 深圳,1
694,"""能良数码官方旗舰店""",465.0,上海,1
695,"""荣耀官方旗舰店""",6517.0,广东 深圳,1
696,"""法萨库""",359.0,广东 深圳,1
697,"""日韩馆2013""",47.0,广东 深圳,1
698,"""中国移动官方旗舰店""",3029.0,浙江 杭州,1
699,"""vivo官方旗舰店""",332.0,广东 东莞,1
700,"""moto摩托罗拉旗舰店""",1402.0,北京,1
701,"""69铺小a""",5240.0,广东 深圳,1
702,"""同迅数码专营店""",165.0,辽宁 大连,1
703,"""tb80281453885""",521.0,上海,1
704,"""魅族官方旗舰店""",16034.0,广东 珠海,1
705,"""xl潮人""",203.0,广东 深圳,1
706,"""tb1528505_2012""",447.0,广东 深圳,1
707,"""韩潮风时尚服饰""",574.0,广东 深圳,1
708,"""白开水的点燃方式""",167.0,河南 郑州,1
709,"""朱猪商贸""",62.0,广东 深圳,1
710,"""京联通达数码旗舰店""",384.0,北京,1
711,"""yi时代创新jun1687""",856.0,广东 深圳,1
712,"""中国移动官方旗舰店""",693.0,浙江 杭州,1
713,"""中国移动官方旗舰店""",1549.0,浙江 杭州,1
714,"""hao13534248555""",1441.0,广东 深圳,1
715,"""vivo航鹰专卖店""",2873.0,浙江 杭州,1
716,"""悠悠淘一米""",280.0,广东 深圳,1
717,"""皓轩宏泰盛专卖店""",261.0,广东 深圳,1
718,"""苏宁易购官方旗舰店""",481.0,江苏 南京,1
719,"""苏宁易购官方旗舰店""",1032.0,江苏 南京,1
720,"""vivo官方旗舰店""",183.0,广东 东莞,1
721,"""张姐320""",791.0,广东 汕头,1
722,"""vivo天诚专卖店""",1100.0,广东 东莞,1
723,"""首佳誉数码专营店""",1336.0,广东 东莞,1
724,"""长令科技""",4443.0,广东 深圳,1
725,"""广东电信亿品汇专卖店""",589.0,广东 深圳,1
726,"""缘机通讯""",298.0,广东 广州,1
727,"""judy卓提""",167.0,广东 深圳,1
728,"""中国移动官方旗舰店""",2138.0,浙江 杭州,1
729,"""创皂美丽时代创美""",288.0,广东 深圳,1
730,"""龙通店""",322.0,广东 深圳,1
731,"""君问数码官方旗舰店""",757.0,浙江 杭州,1
732,"""随风飞扬y""",1811.0,广东 深圳,1
733,"""三际数码官方旗舰店""",8642.0,山东 济南,1
734,"""三际数码官方旗舰店""",5450.0,山东 济南,1
735,"""tb4109449_2011""",736.0,广东 汕头,1
736,"""霹雳疯乐购""",1671.0,广东 深圳,1
737,"""vivo欧曙专卖店""",8314.0,上海,1
738,"""oppo手机总代理""",1063.0,广东 广州,1
739,"""京合旗舰店""",385.0,安徽 合肥,1
740,"""一朵花的记忆""",1147.0,广东 深圳,1
741,"""苏宁易购官方旗舰店""",1740.0,江苏 南京,1
742,"""heatlinda""",14278.0,广东 深圳,1
743,"""中电盈讯数码专营店""",1182.0,广东 深圳,1
744,"""oppo官方旗舰店""",1544.0,广东 东莞,1
745,"""小淘器数码专营店""",569.0,安徽 合肥,1
746,"""星创富科技""",190.0,广东 深圳,1
747,"""南南jd""",1924.0,广东 深圳,1
748,"""oppo平实专卖店""",1395.0,广东 广州,1
749,"""我的百分之一女生店""",86.0,广东 深圳,1
750,"""一朵花的记忆""",2747.0,广东 深圳,1
751,"""晋商数码专营店""",1308.0,北京,1
752,"""天语强宇专卖店""",499.0,广西 桂林,1
753,"""博盛景数码专营店""",2047.0,广东 深圳,1
754,"""荣耀官方旗舰店""",4250.0,广东 深圳,1
755,"""vivo官方旗舰店""",1548.0,广东 东莞,1
756,"""朗朗电玩""",1052.0,浙江 杭州,1
757,"""泉兴时尚数码店""",5260.0,山东 济南,1
758,"""索爱宝安专卖店""",1675.0,广东 深圳,1
759,"""中创青云数码专营店""",257.0,广东 深圳,1
760,"""京联通达数码旗舰店""",1337.0,北京,1
761,"""创汇通达数码旗舰店""",2429.0,北京,1
762,"""构想与科技同步""",604.0,广东 深圳,1
763,"""heatlinda""",4303.0,广东 深圳,1
764,"""卓瓦数码专营店""",194.0,上海,1
765,"""乐申商城""",506.0,广东 深圳,1
766,"""蓝港数码专营店""",1834.0,广东 深圳,1
767,"""vivo欧曙专卖店""",1837.0,上海,1
768,"""vivo航鹰专卖店""",1267.0,浙江 杭州,1
769,"""喜洋洋工作屋""",117.0,广东 深圳,1
770,"""索克丰科技""",1142.0,广东 深圳,1
771,"""秦裕彬""",96.0,广东 深圳,1
772,"""能良数码官方旗舰店""",3212.0,上海,1
773,"""三际数码官方旗舰店""",8128.0,山东 济南,1
774,"""苏宁易购官方旗舰店""",798.0,江苏 南京,1
775,"""广东电信亿品汇专卖店""",1184.0,广东 深圳,1
776,"""乐申商城""",273.0,广东 深圳,1
777,"""连盛数码专营店""",354.0,广东 深圳,1
778,"""魅族晓亚专卖店""",879.0,河南 郑州,1
779,"""魅立数码专营店""",843.0,广东 深圳,1
780,"""诚信数码0791""",986.0,江苏 南京,1
781,"""能良数码官方旗舰店""",2199.0,上海,1
782,"""泉兴时尚数码店""",5727.0,山东 济南,1
783,"""德隆数码商贸""",108.0,广东 深圳,1
784,"""三星官方旗舰店""",10026.0,北京,1
785,"""嘉宇金成数码专营店""",159.0,广东 深圳,1
786,"""oksj数码旗舰店""",253.0,广东 深圳,1
787,"""yeabay""",1821.0,广东 深圳,1
788,"""皇后范儿啦""",613.0,广东 深圳,1
789,"""博匠数码""",186.0,广东 深圳,1
790,"""时器印象商城""",603.0,广东 深圳,1
791,"""蓝港数码专营店""",3067.0,广东 深圳,1
792,"""蓝港数码专营店""",3067.0,广东 深圳,1
793,"""紫向日葵""",8406.0,北京,1
794,"""广东电信亿品汇专卖店""",1575.0,广东 深圳,1
795,"""深圳一航""",1443.0,广东 深圳,1
796,"""李加贝77""",157.0,广东 深圳,1
797,"""三际数码官方旗舰店""",1304.0,山东 济南,1
798,"""腾飞新生活""",2721.0,广东 深圳,1
799,"""三星官方旗舰店""",622.0,北京,1
800,"""猩猩大晒""",162.0,广东 深圳,1
801,"""炜广天成数码专营店""",3574.0,广东 深圳,1
802,"""一朵花的记忆""",2223.0,广东 深圳,1
803,"""壹加陆时尚女装""",49.0,广东 深圳,1
804,"""皓轩手机旗舰店""",2415.0,广东 深圳,1
805,"""xiepeisheng731""",157.0,广东 广州,1
806,"""宸欣数码专营店""",914.0,广东 深圳,1
807,"""中国移动官方旗舰店""",1774.0,浙江 杭州,1
808,"""久汇数码专营店""",762.0,广东 深圳,1
809,"""苏宁易购官方旗舰店""",662.0,江苏 南京,1
810,"""tb382897_00""",53.0,广东 广州,1
811,"""vivo官方旗舰店""",756.0,广东 东莞,1
812,"""潮流mwp""",233.0,广东 深圳,1
813,"""三星官方旗舰店""",9809.0,北京,1
814,"""舞夜友明工作室""",1098.0,广东 深圳,1
815,"""晋商数码专营店""",185.0,北京,1
816,"""卓尔优数码""",705.0,上海,1
817,"""三际数码官方旗舰店""",4076.0,山东 济南,1
818,"""博匠数码""",244.0,江苏 南京,1
819,"""vivo航鹰专卖店""",1260.0,浙江 杭州,1
820,"""vivo衡视专卖店""",2093.0,上海,1
821,"""芳芳数码77""",208.0,广东 深圳,1
822,"""博盛景数码专营店""",170.0,广东 深圳,1
823,"""chengxin数码城""",156.0,广东 深圳,1
824,"""苏宁易购官方旗舰店""",133.0,江苏 南京,1
825,"""wezebaba""",651.0,广东 深圳,1
826,"""才发现永远太近""",673.0,辽宁 大连,1
827,"""oppo官方旗舰店""",6368.0,广东 东莞,1
828,"""中国移动官方旗舰店""",2144.0,浙江 杭州,1
829,"""中宽通讯行""",2105.0,广东 深圳,1
830,"""炳少数码""",1744.0,广东 深圳,1
831,"""中国移动官方旗舰店""",2022.0,浙江 杭州,1
832,"""乐畔乐购旗舰店""",743.0,河南 郑州,1
833,"""全民易购网""",114.0,广东 广州,1
834,"""oppo官方旗舰店""",191.0,广东 东莞,1
835,"""多亲旗舰店""",1017.0,广东 深圳,1
836,"""硕王唯品时代专卖店""",148.0,广东 深圳,1
837,"""梅州铭鑫通讯""",2673.0,广东 深圳,1
838,"""oppo酷炫专卖店""",356.0,浙江 杭州,1
839,"""wallter_yuan""",341.0,山东 济南,1
840,"""德隆兴盛数码专营店""",157.0,广东 深圳,1
841,"""京合旗舰店""",1022.0,安徽 合肥,1
842,"""wezebaba""",171.0,广东 深圳,1
843,"""heatlinda""",1150.0,广东 深圳,1
844,"""liudong977236819""",716.0,广东 广州,1
845,"""辽宁东哲数码连锁""",2145.0,辽宁 大连,1
846,"""和瀛数码专营店""",459.0,广东 深圳,1
847,"""小米官方旗舰店""",181.0,北京,1
848,"""德隆兴盛数码专营店""",3679.0,广东 深圳,1
849,"""福瑞数码2015""",591.0,广东 深圳,1
850,"""宏伟信用""",172.0,广东 广州,1
